# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
275760,1,0,50,HLT_AK8PFJet200_v1/1,ONE,L1_SingleJet120/50
274868,1,2,9450,HLT_AK8PFJet200_v1/270,ONE,L1_SingleJet120/35
274861,1,2,9450,HLT_AK8PFJet200_v1/270,ONE,L1_SingleJet120/35
274880,1,11,6,HLT_AK8PFJet200_v1/6,ONE,L1_SingleJet120/1
275476,1,2,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
275658,1,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
275658,211,2,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
275658,232,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
275656,1,2,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
275656,113,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
275657,1,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
275657,9,0,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
275657,49,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
275659,1,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
274981,1,2,35,HLT_AK8PFJet200_v1/1,ONE,L1_SingleJet120/35
274980,1,2,35,HLT_AK8PFJet200_v1/1,ONE,L1_SingleJet120/35
275344,1,2,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
275344,77,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
275345,1,2,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276453,1,0,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276453,42,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276454,1,0,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276454,8,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276457,1,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276437,1,0,400,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/50
276437,240,1,336,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/42
276437,762,2,280,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/35
276437,1882,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276458,1,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276458,233,4,140,HLT_AK8PFJet200_v1/140,ONE,L1_SingleJet120/1
276455,1,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
276456,1,3,200,HLT_AK8PFJet200_v1/8,ONE,L1_SingleJet120/25
278308,1,3,900,HLT_AK8PFJet200_v2/9,ONE,L1_SingleJet120/100
278308,325,4,798,HLT_AK8PFJet200_v2/19,ONE,L1_SingleJet120/42
278308,986,5,612,HLT_AK8PFJet200_v2/17,ONE,L1_SingleJet120/36
278308,1330,6,540,HLT_AK8PFJet200_v2/18,ONE,L1_SingleJet120/30
278310,1,6,540,HLT_AK8PFJet200_v2/18,ONE,L1_SingleJet120/30
278310,674,7,400,HLT_AK8PFJet200_v2/20,ONE,L1_SingleJet120/20
278309,1,6,540,HLT_AK8PFJet200_v2/18,ONE,L1_SingleJet120/30
279716,1,4,798,HLT_AK8PFJet200_v2/19,ONE,L1_SingleJet120/42
279716,30,5,612,HLT_AK8PFJet200_v2/17,ONE,L1_SingleJet120/36
279716,353,6,540,HLT_AK8PFJet200_v2/18,ONE,L1_SingleJet120/30
279716,1271,7,400,HLT_AK8PFJet200_v2/20,ONE,L1_SingleJet120/20
279715,1,2,1050,HLT_AK8PFJet200_v2/7,ONE,L1_SingleJet120/150
279715,197,3,900,HLT_AK8PFJet200_v2/9,ONE,L1_SingleJet120/100
279715,531,4,798,HLT_AK8PFJet200_v2/19,ONE,L1_SingleJet120/42
280239,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
280235,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
280236,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
280238,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
280241,1,2,1050,HLT_AK8PFJet200_v2/7,ONE,L1_SingleJet120/150
280249,1,4,798,HLT_AK8PFJet200_v2/19,ONE,L1_SingleJet120/42
280249,58,5,612,HLT_AK8PFJet200_v2/17,ONE,L1_SingleJet120/36
280249,406,6,540,HLT_AK8PFJet200_v2/18,ONE,L1_SingleJet120/30
280249,1268,7,400,HLT_AK8PFJet200_v2/20,ONE,L1_SingleJet120/20
280233,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
280240,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
280242,1,2,1050,HLT_AK8PFJet200_v2/7,ONE,L1_SingleJet120/150
280242,10,1,1080,HLT_AK8PFJet200_v2/6,ONE,L1_SingleJet120/180
280242,86,2,1050,HLT_AK8PFJet200_v2/7,ONE,L1_SingleJet120/150
280242,242,3,900,HLT_AK8PFJet200_v2/9,ONE,L1_SingleJet120/100
280242,510,4,798,HLT_AK8PFJet200_v2/19,ONE,L1_SingleJet120/42
280251,1,7,400,HLT_AK8PFJet200_v2/20,ONE,L1_SingleJet120/20
280234,1,2,150,HLT_AK8PFJet200_v2/1,ONE,L1_SingleJet120/150
281565,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281624,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281626,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281632,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281639,1,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281639,23,3,900,HLT_AK8PFJet200_v4/9,ONE,L1_SingleJet120/100
281639,32,2,1050,HLT_AK8PFJet200_v4/7,ONE,L1_SingleJet120/150
281639,111,3,900,HLT_AK8PFJet200_v4/9,ONE,L1_SingleJet120/100
